stop_id,stop_code,stop_name,stop_lat,stop_lon,stop_url,vehicle_type
0170SGB20571,sgladpm,"Hallen, Sampsons Farm Cottages (N-bound)",51.52622,-2.63802,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0170SGB20571,3
0170SGB20572,sgladpt,"Hallen, Sampsons Farm Cottages (S-bound)",51.5263,-2.63776,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0170SGB20572,3
0170SGB20573,sgladtp,"Compton Greenfield, Spaniorum Farm (N-bound)",51.53295,-2.63516,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0170SGB20573,3
0170SGB20574,sgladtw,"Compton Greenfield, Spaniorum Farm (S-bound)",51.53299,-2.63487,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0170SGB20574,3
0170SGB20575,sgladwt,"Compton Greenfield, Vimpennys Lane (E-bound)",51.53504,-2.63184,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0170SGB20575,3
0170SGB20576,sglagad,"Compton Greenfield, Vimpennys Lane (W-bound)",51.53515,-2.63036,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0170SGB20576,3
0170SGB20577,sglagaw,"Compton Greenfield, Hollywood Lane (NW-bound)",51.53347,-2.62243,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0170SGB20577,3
0170SGB20578,sglagda,"Compton Greenfield, Hollywood Lane (SE-bound)",51.53357,-2.6222,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0170SGB20578,3
0170SGB20579,sgladmp,"Hallen, Windsor Crescent (SE-bound)",51.51425,-2.64474,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0170SGB20579,3
0170SGB20580,sgladmj,"Hallen, Windsor Crescent (N-bound)",51.51405,-2.64474,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0170SGB20580,3
0170SGB20583,sgladjd,"Severn Beach, Severnwood Gardens (S-bound)",51.55511,-2.66001,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0170SGB20583,3
0170SGB20584,sgladja,"Severn Beach, Severnwood Gardens (N-bound)",51.5552,-2.66038,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0170SGB20584,3
0170SGB20585,sgladgt,"Severn Beach, Denny Isle Drive (N-bound)",51.55732,-2.66107,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0170SGB20585,3
0170SGB20586,sgladgw,"Severn Beach, Denny Isle Drive (S-bound)",51.55726,-2.66085,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0170SGB20586,3
0170SGB20587,sgladgm,"Severn Beach, Severn Beach School (N-bound)",51.5589,-2.66182,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0170SGB20587,3
0170SGB20588,sgladgp,"Severn Beach, Severn Beach School (S-bound)",51.5589,-2.66163,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0170SGB20588,3
0170SGB20589,sgladaw,"Severn Beach, Severn Beach Station (W-bound)",51.56011,-2.66463,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0170SGB20589,3
0170SGB20590,sgladat,"Severn Beach, Severn Beach Station (E-bound)",51.56023,-2.66466,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0170SGB20590,3
0170SGB20591,sgladam,"Severn Beach, Post Office (S-bound)",51.56101,-2.66565,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0170SGB20591,3
0170SGB20592,sgladaj,"Severn Beach, Post Office (N-bound)",51.56203,-2.66597,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0170SGB20592,3
0170SGB20593,sgladap,"Severn Beach, Osborne Road (NE-bound)",51.56275,-2.66528,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0170SGB20593,3
0170SGB20594,sgladga,"Severn Beach, Osborne Road (SW-bound)",51.56298,-2.66454,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0170SGB20594,3
0170SGB20595,sgladgd,"Severn Beach, Beach Avenue (NE-bound)",51.56461,-2.66243,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0170SGB20595,3
0170SGB20596,sgladgj,"Severn Beach, Beach Avenue (SW-bound)",51.56445,-2.6623,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0170SGB20596,3
0170SGB20597,sgladjg,"Redwick, Redwick Road (NW-bound)",51.56864,-2.65088,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0170SGB20597,3
0170SGB20598,sgladjm,"Redwick, Redwick Road (S-bound)",51.56814,-2.65,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0170SGB20598,3
0170SGB20599,sgladma,"Redwick, The Kings Arms (SE-bound)",51.56566,-2.64821,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0170SGB20599,3
0170SGB20600,sgladjw,"Redwick, The Kings Arms (NW-bound)",51.56559,-2.64845,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0170SGB20600,3
0170SGB20601,sglagja,"Aust, M48 Interchange (W-bound)",51.60049,-2.61798,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0170SGB20601,3
0170SGB20602,sglagjg,"Aust, M48 Interchange (SW-bound)",51.60196,-2.61689,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0170SGB20602,3
0170SGB20603,sglagjw,"Aust, The Boars Head (E-bound)",51.59824,-2.6151,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0170SGB20603,3
0170SGB20604,sgladmd,"Redwick, Vicarage Road (NW-bound)",51.56436,-2.64653,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0170SGB20604,3
0170SGB20605,sgladmg,"Severn Beach, Vicarage Road (NW-bound)",51.56374,-2.64632,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0170SGB20605,3
0170SGB20606,sgladmt,"Pilning, The Cross Hands (E-bound)",51.56354,-2.64334,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0170SGB20606,3
0170SGB20607,sgladmw,"Pilning, The Cross Hands (W-bound)",51.56341,-2.6432,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0170SGB20607,3
0170SGB20608,sgladta,"Northwick, Northwick School (NW-bound)",51.57777,-2.63796,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0170SGB20608,3
0170SGB20609,sgladtd,"Northwick, Northwick School (SE-bound)",51.57794,-2.6379,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0170SGB20609,3
0170SGB20610,sgladpw,"Northwick, St Peters Farm (NW-bound)",51.5634,-2.63796,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0170SGB20610,3
0170SGB20611,sgladtg,"Northwick, St Peters Farm (SE-bound)",51.56351,-2.6375,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0170SGB20611,3
0170SGB20612,sgladwa,"Pilning, Pilning School (NW-bound)",51.56128,-2.63329,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0170SGB20612,3
0170SGB20613,sgladwj,"Pilning, Pilning School (SE-bound)",51.56135,-2.63291,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0170SGB20613,3
0170SGB20614,sgladpg,"Northwick, Cranmoor Green (NW-bound)",51.56241,-2.63987,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0170SGB20614,3
0170SGB20615,sgladpj,"Northwick, Cranmoor Green (SE-bound)",51.56246,-2.63956,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0170SGB20615,3
0170SGB20616,sgladtm,"Pilning, Ellinghurst Farm (SE-bound)",51.55613,-2.63559,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0170SGB20616,3
0170SGB20617,sgladtj,"Pilning, Ellinghurst Farm (NW-bound)",51.55594,-2.63576,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0170SGB20617,3
0170SGB20618,sgladwm,"Pilning, Chequers Farm (N-bound)",51.55264,-2.63268,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0170SGB20618,3
0170SGB20619,sgladwp,"Pilning, Chequers Farm (S-bound)",51.55264,-2.63249,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0170SGB20619,3
0170SGB20620,sgladwd,"Marsh Common, Pilning Road (N-bound)",51.54971,-2.63298,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0170SGB20620,3
0170SGB20621,sgladwg,"Marsh Common, Pilning Road (S-bound)",51.54973,-2.63285,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0170SGB20621,3
0170SGB20622,sglagag,"Marsh Common, Swanmoor Bridge (NW-bound)",51.54813,-2.63029,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0170SGB20622,3
0170SGB20623,sglagaj,"Marsh Common, Swanmoor Bridge (N-bound)",51.5483,-2.62835,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0170SGB20623,3
0170SGB20624,sglagam,"Marsh Common, Swanmoor Bridge (S-bound)",51.54733,-2.6279,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0170SGB20624,3
0170SGB20625,sglagap,"Marsh Common, Station Road (N-bound)",51.55337,-2.62506,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0170SGB20625,3
0170SGB20626,sglagat,"Marsh Common, Station Road (S-bound)",51.5533,-2.62475,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0170SGB20626,3
0170SGB20627,sglagdp,"Easter Compton, Prospect Close (SE-bound)",51.54117,-2.6213,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0170SGB20627,3
0170SGB20628,sglagdw,"Easter Compton, The Fox (SE-bound)",51.53948,-2.61822,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0170SGB20628,3
0170SGB20629,sglagdt,"Easter Compton, The Fox (NW-bound)",51.53936,-2.61825,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0170SGB20629,3
0170SGB20630,sglagjd,"Easter Compton, Home Farm Way (NW-bound)",51.53769,-2.61602,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0170SGB20630,3
0170SGB20631,sglagjt,"Easter Compton, Home Farm Way (SE-bound)",51.53733,-2.61513,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0170SGB20631,3
0170SGB20632,sglagma,"Easter Compton, Blackhorse Hill (N-bound)",51.52964,-2.61011,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0170SGB20632,3
0170SGB20633,sglagmd,"Easter Compton, Blackhorse Hill (S-bound)",51.52961,-2.60982,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0170SGB20633,3
0170SGB20634,sglajtm,"Almondsbury, Sundays Hill (N-bound)",51.55104,-2.57623,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0170SGB20634,3
0170SGB20635,sglajwd,"Almondsbury, Sundays Hill (S-bound)",51.55114,-2.57596,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0170SGB20635,3
0170SGB20636,sglajwp,"Almondsbury, Almondsbury School (N-bound)",51.55335,-2.57431,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0170SGB20636,3
0170SGB20637,sglajwt,"Almondsbury, St Mary's Church (S-bound)",51.55478,-2.57404,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0170SGB20637,3
0170SGB20638,sglajwj,"Almondsbury, St Mary's Church (NW-bound)",51.55529,-2.57528,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0170SGB20638,3
0170SGB20639,sglajpt,"Almondsbury, Marshwall Lane (N-bound)",51.55646,-2.57711,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0170SGB20639,3
0170SGB20640,sglajtd,"Almondsbury, Marshwall Lane (S-bound)",51.55653,-2.57679,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0170SGB20640,3
0170SGB20641,sglamgm,"Almondsbury, Over Lane (E-bound)",51.55232,-2.57048,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0170SGB20641,3
0170SGB20642,sglamgp,"Almondsbury, Over Lane (W-bound)",51.55214,-2.57048,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0170SGB20642,3
0170SGB20643,sglamwp,"Tockington, Moor Lane (S-bound)",51.57118,-2.56689,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0170SGB20643,3
0170SGB20644,sglapda,"Tockington, The Swan (S-bound)",51.57619,-2.56565,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0170SGB20644,3
0170SGB20645,sglapap,"Tockington, The Swan (W-bound)",51.5762,-2.56587,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0170SGB20645,3
0170SGB20646,sglamwg,"Tockington, Moor Lane (N-bound)",51.57164,-2.56713,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0170SGB20646,3
0170SGB20647,sglajwg,"Olveston, The Green (SE-bound)",51.57898,-2.57592,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0170SGB20647,3
0170SGB20648,sglajtp,"Olveston, The Green (N-bound)",51.57937,-2.5765,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0170SGB20648,3
0170SGB20649,sglajtg,"Olveston, Olveston Post Office (S-bound)",51.58259,-2.5769,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0170SGB20649,3
0170SGB20650,sglajta,"Olveston, Olveston Post Office (NW-bound)",51.58264,-2.57714,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0170SGB20650,3
0170SGB20651,sglamdp,"Olveston, Haw Lane (S-bound)",51.58089,-2.57179,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0170SGB20651,3
0170SGB20652,sglamdg,"Olveston, Haw Lane (N-bound)",51.58087,-2.57206,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0170SGB20652,3
0170SGB20653,sglamad,"Olveston, Daldry Gardens (E-bound)",51.58286,-2.57425,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0170SGB20653,3
0170SGB20655,sglatjg,"Old Down, The Crescent (SW-bound)",51.58531,-2.55406,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0170SGB20655,3
0170SGB20656,sglatjd,"Old Down, The Crescent (NE-bound)",51.58546,-2.55421,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0170SGB20656,3
0170SGB20657,sgldamp,"Alveston Down, The Cross Hands (W-bound)",51.59113,-2.53773,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0170SGB20657,3
0170SGB20658,sgldamj,"Alveston Down, The Cross Hands (E-bound)",51.59129,-2.53785,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0170SGB20658,3
0170SGB20659,sglapmd,"Old Down, Old Down Crossroads (W-bound)",51.58315,-2.56141,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0170SGB20659,3
0170SGB20660,sglapmg,"Old Down, Old Down Crossroads (E-bound)",51.58333,-2.56131,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0170SGB20660,3
0170SGB20662,sglajmt,"Elberton, Elberton (W-bound, Unmarked)",51.59496,-2.58009,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0170SGB20662,3
0170SGB20663,sglajmp,"Elberton, Elberton (E-bound, Unmarked)",51.59509,-2.58014,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0170SGB20663,3
0170SGB20664,sgldapg,"Alveston, Strode Common (E-bound)",51.59191,-2.53542,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0170SGB20664,3
0170SGB20665,sgldapa,"Alveston, Strode Common (W-bound)",51.59175,-2.53556,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0170SGB20665,3
0170SGB20666,sgldawj,"Alveston, Beanhill Crescent (E-bound)",51.59247,-2.53001,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0170SGB20666,3
0170SGB20667,sgldawm,"Alveston, Beanhill Crescent (W-bound)",51.59236,-2.52992,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0170SGB20667,3
0170SGB20668,sgldgja,"Thornbury, The Castle School (NE-bound)",51.61472,-2.52459,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0170SGB20668,3
0170SGB20669,sgldgjd,"Thornbury, The Castle School (SW-bound)",51.61461,-2.52449,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0170SGB20669,3
0170SGB20670,sgldgpg,"Thornbury, Alexandra Way (NE-bound)",51.61568,-2.5224,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0170SGB20670,3
0170SGB20671,sgldgpt,"Thornbury, Alexandra Way (SW-bound)",51.61561,-2.52216,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0170SGB20671,3
0170SGB20672,sgldgwt,"Thornbury, Howard Road (S-bound)",51.61543,-2.52014,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0170SGB20672,3
0170SGB20673,sgldgwm,"Thornbury, Howard Road (N-bound)",51.61498,-2.52038,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0170SGB20673,3
0170SGB20674,sgldjtg,"Thornbury, Morton Bridge (N-bound)",51.61729,-2.51518,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0170SGB20674,3
0170SGB20675,sgldmdt,"Thornbury, Swallow Park (E-bound)",51.61921,-2.51305,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0170SGB20675,3
0170SGB20676,sgldmdm,"Thornbury, Swallow Park (W-bound)",51.61909,-2.5131,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0170SGB20676,3
0170SGB20677,sgldpgm,"Thornbury, Osprey Park (S-bound)",51.61784,-2.50983,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0170SGB20677,3
0170SGB20678,sgldpdt,"Thornbury, Osprey Park (NW-bound)",51.61781,-2.51004,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0170SGB20678,3
0170SGB20679,sgldpmt,"Thornbury, Primrose Drive (E-bound)",51.6126,-2.50844,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0170SGB20679,3
0170SGB20680,sgldmtj,"Thornbury, Bluebell Close (S-bound)",51.61307,-2.51117,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0170SGB20680,3
0170SGB20681,sgldpgj,"Thornbury, Speedwell Close (W-bound)",51.61468,-2.5098,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0170SGB20681,3
0170SGB20682,sgldgdg,"Thornbury, Council Offices (SE-bound)",51.6109,-2.52731,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0170SGB20682,3
0170SGB20683,sgldgda,"Thornbury, Council Offices (NW-bound)",51.6111,-2.52776,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0170SGB20683,3
0170SGB20684,sgldgpj,"Thornbury, opp Raglan Place",51.60487,-2.52224,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0170SGB20684,3
0170SGB20685,sgldjtw,"Thornbury, Hazel Crescent (SE-bound)",51.60948,-2.51414,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0170SGB20685,3
0170SGB20686,sgldmgt,"Thornbury, Knapp Road (NE-bound)",51.60891,-2.5125,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0170SGB20686,3
0170SGB20687,sgldpad,"Thornbury, Sibland Way (S-bound)",51.60747,-2.51058,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0170SGB20687,3
0170SGB20688,sgldmwa,"Thornbury, Sibland Way (N-bound)",51.60751,-2.51085,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0170SGB20688,3
0170SGB20689,sgldmgj,"Thornbury, Grovesend Road (NW-bound)",51.60603,-2.51255,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0170SGB20689,3
0170SGB20690,sgldmja,"Thornbury, Grovesend Road (SE-bound)",51.60603,-2.51238,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0170SGB20690,3
0170SGB20691,sgldptm,"Thornbury, Malvern Drive (SE-bound)",51.60429,-2.5081,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0170SGB20691,3
0170SGB20692,sgldpmw,"Thornbury, Malvern Drive (NW-bound)",51.60419,-2.50827,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0170SGB20692,3
0170SGB20693,sglawap,"Kington, Cross Hands Farm (N-bound)",51.61196,-2.55031,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0170SGB20693,3
0170SGB20694,sglawdj,"Kington, Cross Hands Farm (S-bound)",51.61195,-2.54988,http://www.transportdirect.info/web2/journeyplanning/StopInformationlandingpage.aspx?et=si&id=GTDF&ef=m&st=n&sd=0170SGB20694,3
